FinelineNumber,FinelineNumber_3,FinelineNumber_4,FinelineNumber_5,FinelineNumber_6,FinelineNumber_7,FinelineNumber_8,FinelineNumber_9,FinelineNumber_12,FinelineNumber_14,FinelineNumber_15,FinelineNumber_18,FinelineNumber_19,FinelineNumber_20,FinelineNumber_21,FinelineNumber_22,FinelineNumber_23,FinelineNumber_24,FinelineNumber_25,FinelineNumber_26,FinelineNumber_27,FinelineNumber_28,FinelineNumber_29,FinelineNumber_30,FinelineNumber_31,FinelineNumber_32,FinelineNumber_33,FinelineNumber_34,FinelineNumber_35,FinelineNumber_36,FinelineNumber_37,FinelineNumber_38,FinelineNumber_39,FinelineNumber_40,FinelineNumber_41,FinelineNumber_42,FinelineNumber_43,FinelineNumber_44,FinelineNumber_999
6402.0,,,,,0.0131578947368,,0.118421052632,,,,,,,,,,0.197368421053,0.0131578947368,0.171052631579,0.0131578947368,,,,,0.0263157894737,,,,,0.0263157894737,0.0263157894737,0.0921052631579,0.0526315789474,0.0526315789474,0.0657894736842,,,0.131578947368
6403.0,,,,,0.2,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.4,,0.2,
6404.0,,,0.142857142857,,,,,,,,,,,,,,,,,,,0.285714285714,0.0714285714286,,0.285714285714,,,,,,,,,0.0714285714286,,,0.0714285714286,0.0714285714286
6405.0,,,,,0.096875,0.003125,0.009375,0.00625,,0.003125,0.009375,,0.003125,,,,0.00625,0.025,0.003125,,0.003125,0.003125,0.021875,0.003125,0.05,0.040625,,,0.00625,0.178125,0.01875,0.075,0.309375,,0.06875,0.003125,0.04375,0.009375
6406.0,,,,,,0.0172413793103,0.172413793103,,,0.0172413793103,,,,,,,0.0344827586207,0.0689655172414,,0.0172413793103,,,0.0689655172414,,0.120689655172,,,,0.051724137931,0.0344827586207,0.0172413793103,0.103448275862,0.0862068965517,0.0344827586207,0.0689655172414,0.0172413793103,0.0344827586207,0.0344827586207
6407.0,,,,,0.02,,0.02,,,,,,,,,,,,,,,0.06,,,0.32,,0.02,,,,,0.12,0.1,0.06,0.16,,0.12,
6408.0,,,,,,,0.0285714285714,,,0.0285714285714,,,,,,,,0.257142857143,,,,,,,0.428571428571,,,,,,,0.0285714285714,,0.0285714285714,0.142857142857,,0.0571428571429,
6409.0,,,,,0.05,0.025,0.1625,,,0.0125,,,,,,,,0.1875,,,0.025,,0.075,,0.1125,,,,0.025,0.0375,,0.0375,0.025,0.075,0.0875,,0.0625,
6410.0,,,,,,,0.0666666666667,,,,,,,,,,,,0.4,,,,,,0.0666666666667,,,,0.0666666666667,0.0666666666667,,0.133333333333,,0.133333333333,0.0666666666667,,,
6412.0,,,,,,,0.04,,,,,,,0.04,,,,0.04,,,,,,,0.4,,,,,,,0.12,0.16,0.04,0.16,,,
6413.0,,,,,,,,,,,,,,,,,,0.111111111111,,,0.111111111111,0.111111111111,,,0.555555555556,,,,,,,0.111111111111,,,,,,
6414.0,,,,,,,0.111111111111,,,,,,,,,,,,,,,,0.0555555555556,,0.444444444444,,,,,,0.0555555555556,,0.111111111111,0.0555555555556,0.166666666667,,,
6415.0,,,,,,,0.136363636364,,,,,,,,,,0.0909090909091,0.0454545454545,,,,,0.181818181818,,0.0454545454545,,,0.0909090909091,,,,0.0454545454545,0.0909090909091,0.136363636364,0.0909090909091,,,0.0454545454545
6416.0,,,0.0454545454545,,,0.0454545454545,0.181818181818,,,,,,,,,,,0.0454545454545,,,,,0.136363636364,,,,,,0.0454545454545,,,,0.0454545454545,0.0454545454545,0.0454545454545,,0.363636363636,
6417.0,0.0238095238095,,,,,,0.119047619048,,,,,,,0.0238095238095,,,0.0238095238095,0.166666666667,,,,,0.166666666667,,0.047619047619,,0.0238095238095,,0.0238095238095,,,0.0714285714286,0.0952380952381,0.047619047619,0.0714285714286,,0.0714285714286,0.0238095238095
6418.0,,,0.0666666666667,,,,,,,,,,0.0666666666667,,,,0.133333333333,,,,,,,,0.333333333333,,,,,,,0.0666666666667,0.133333333333,0.133333333333,0.0666666666667,,,
6420.0,,,,,0.013698630137,0.0513698630137,0.00684931506849,0.00684931506849,,0.00684931506849,0.013698630137,0.00342465753425,0.00684931506849,,,,0.0102739726027,0.013698630137,,0.00342465753425,0.00342465753425,0.00684931506849,0.00342465753425,0.00342465753425,0.00342465753425,0.00684931506849,0.0171232876712,0.0205479452055,0.00342465753425,0.215753424658,0.0479452054795,0.157534246575,0.325342465753,0.00342465753425,,0.00342465753425,0.0239726027397,0.0171232876712
6425.0,0.0025641025641,,,0.0025641025641,0.0128205128205,0.0538461538462,0.025641025641,,,,0.0153846153846,0.0025641025641,0.0025641025641,0.025641025641,0.0025641025641,,0.0153846153846,0.0179487179487,0.0025641025641,0.00512820512821,,0.0025641025641,0.00769230769231,0.0025641025641,0.00769230769231,0.0128205128205,0.0025641025641,0.00769230769231,0.0128205128205,0.271794871795,0.0333333333333,0.107692307692,0.266666666667,0.00512820512821,0.0282051282051,0.00512820512821,0.0205128205128,0.0179487179487
6426.0,,,,,,,0.315789473684,,,,,,,,,,0.0526315789474,0.0526315789474,,,,,0.210526315789,,,,,,,,,,0.0526315789474,,0.210526315789,,0.0526315789474,0.0526315789474
6427.0,,,,,,,,,,,,,,,,,,,,,,,0.666666666667,,,,,,,,,0.111111111111,0.111111111111,,,,,0.111111111111
6428.0,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.375,,,,,0.125,,,0.125,,0.25,,,
6429.0,,,,,,,,,,,,,,,0.0322580645161,,,0.0806451612903,,,,,0.0161290322581,,0.290322580645,,,,,0.0161290322581,,0.0483870967742,0.0806451612903,0.177419354839,0.145161290323,0.0483870967742,0.0322580645161,0.0322580645161
6430.0,,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,0.272727272727,,,,,0.0454545454545,,,0.0909090909091,0.136363636364,0.181818181818,0.0454545454545,0.0454545454545,0.136363636364
6431.0,,,,,,,,,,,0.0322580645161,,0.0322580645161,,,,,0.129032258065,0.0322580645161,,,,,,0.0967741935484,,,,,,,0.0322580645161,0.129032258065,0.193548387097,0.193548387097,0.0322580645161,0.0967741935484,
6432.0,,,,,0.0454545454545,,0.0454545454545,,,,0.0454545454545,,,,,,0.0909090909091,0.0454545454545,,,,,,,0.0909090909091,0.0454545454545,,,,,,0.0909090909091,0.0909090909091,,0.0454545454545,,,0.363636363636
6433.0,,,0.00826446280992,,,,0.0495867768595,0.00826446280992,,,0.0247933884298,0.00826446280992,0.00826446280992,0.0826446280992,0.00826446280992,,0.0247933884298,0.0826446280992,0.00826446280992,,0.00826446280992,,,,0.157024793388,0.0330578512397,,,0.0330578512397,0.00826446280992,0.0165289256198,0.0578512396694,0.0413223140496,0.099173553719,0.0661157024793,0.0247933884298,0.0661157024793,0.0743801652893
6434.0,,,,,0.0166666666667,,0.05,,,,0.05,,,0.0833333333333,,,0.0333333333333,0.0166666666667,,,,,,,0.0666666666667,,,,0.0333333333333,,,0.0833333333333,0.15,0.0833333333333,0.166666666667,0.0333333333333,0.1,0.0333333333333
6435.0,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,0.2,,,0.4
6436.0,,,,,,0.0222222222222,0.0444444444444,,,0.0222222222222,,,,0.0444444444444,,,,,,,,,0.222222222222,,,,,,0.0222222222222,,,0.111111111111,0.155555555556,0.0444444444444,0.0888888888889,0.0444444444444,0.133333333333,0.0444444444444
6437.0,,,,,,,0.0344827586207,,,,0.103448275862,,,0.0689655172414,,0.0344827586207,,,0.0689655172414,,,0.0344827586207,0.103448275862,,0.0689655172414,,,,,,,0.103448275862,0.103448275862,,0.137931034483,0.0344827586207,0.0689655172414,0.0344827586207
6438.0,,,,,,,0.0769230769231,,,0.0769230769231,,,,,0.0769230769231,,,,,,,,,,0.0769230769231,,,,,,,,0.153846153846,,0.153846153846,,0.0769230769231,0.307692307692
6440.0,,,,,,,0.153846153846,,,,,,,,,,,0.0769230769231,,,,0.461538461538,,,,,,,,,,,,0.0769230769231,,,0.0769230769231,0.153846153846
6442.0,,,,,,,0.166666666667,,,,,,,,,,,0.0555555555556,,,,,0.666666666667,,,,,,,,,,,,,,0.0555555555556,0.0555555555556
6445.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
6446.0,,,,,,,0.117647058824,,,,0.294117647059,,,,,,0.0882352941176,0.0294117647059,,,,,0.0294117647059,,,,,,,0.0294117647059,,0.117647058824,0.0588235294118,0.0294117647059,0.0588235294118,0.0294117647059,0.0882352941176,0.0294117647059
6450.0,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,
6451.0,,,0.142857142857,,,,0.142857142857,,,,,,,0.142857142857,,,,,,,,,,,,,,,,,,,0.142857142857,,,,0.428571428571,
6452.0,,,,,,,0.111111111111,,,,,,,0.111111111111,,,,0.111111111111,,,,,,,,,,,0.111111111111,,0.111111111111,,0.444444444444,,,,,
6453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
6455.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
6458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
6463.0,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,0.125,,,0.125,,,0.25,0.25,,
6464.0,,,0.0181818181818,,,,0.145454545455,,,,0.0181818181818,,,0.127272727273,,,,0.0909090909091,,,,,0.0545454545455,,0.0181818181818,,,,0.0181818181818,,,0.0363636363636,0.0909090909091,0.0545454545455,0.0727272727273,0.0727272727273,0.145454545455,0.0363636363636
6465.0,,,0.0666666666667,,,,0.0666666666667,,,,,,,0.133333333333,,,,0.0666666666667,,0.133333333333,,,0.0666666666667,,0.0666666666667,,0.0666666666667,,,,,0.133333333333,0.133333333333,,0.0666666666667,,,
6469.0,,,,,,,0.0185185185185,,,0.037037037037,,,,0.296296296296,0.0185185185185,,,0.037037037037,,,,,0.0185185185185,,,,,0.037037037037,0.0555555555556,,,0.0925925925926,0.111111111111,,0.185185185185,0.037037037037,0.0555555555556,
6470.0,,,0.0151515151515,,0.0606060606061,0.0909090909091,0.0151515151515,,,0.030303030303,,0.0151515151515,,,,,0.0151515151515,0.030303030303,,,,,,,0.030303030303,,,0.0151515151515,,0.257575757576,0.0151515151515,0.121212121212,0.257575757576,,,,0.030303030303,
6471.0,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,0.666666666667,,,,,,,,,,0.166666666667,,,
6475.0,,,,,,,,,,,,,,,,,,,,0.666666666667,,,,,,,,,,,,,0.333333333333,,,,,
6476.0,0.0238095238095,,,,,,0.119047619048,,,,,,,,,,0.047619047619,0.0714285714286,,,,0.0238095238095,0.166666666667,,0.0952380952381,0.047619047619,,,,,,,0.0714285714286,0.0238095238095,0.142857142857,,0.0714285714286,0.0952380952381
6477.0,,,,,,,0.030303030303,,,,,,,,0.030303030303,,,0.0606060606061,,,,,,,0.242424242424,,,,,0.030303030303,,0.030303030303,0.0909090909091,0.121212121212,0.181818181818,0.0606060606061,0.0606060606061,0.0606060606061
6478.0,,,,,,,0.025641025641,,,,,,,,,,,0.102564102564,,,,,,,0.153846153846,,,,,,0.025641025641,0.102564102564,0.025641025641,0.179487179487,0.205128205128,0.025641025641,0.0769230769231,0.0769230769231
6480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,
6482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
6485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,0.666666666667,
6486.0,,,0.04,,,,0.12,,,0.04,,,,,,,,0.08,,0.04,,,0.24,,,,0.04,0.04,0.04,,,0.04,0.04,0.12,0.04,,0.04,0.04
6490.0,,,,,,,,,,,,,,0.333333333333,,,,0.222222222222,,,,,,,,,,,0.111111111111,,,0.111111111111,,0.111111111111,0.111111111111,,,
6491.0,,,0.05,,,0.05,0.1,,,,0.1,,,0.25,,,,,,,,,,,,,,,0.05,0.05,,0.05,0.1,,0.15,0.05,,
6492.0,,,,,,,0.111111111111,,,,,,,0.111111111111,,,0.111111111111,,,,,0.111111111111,,,,,,,,,,0.222222222222,0.111111111111,,,,0.222222222222,
6493.0,,,,,,0.04,0.16,,,,,,,0.16,,,,,,,,,,,0.12,,,,0.04,,,0.04,0.12,,0.08,,0.12,0.12
6500.0,,,,,,,0.0344827586207,,,,,,0.0172413793103,,,,0.344827586207,0.0172413793103,,,0.0172413793103,,,,,,,,0.0172413793103,,0.0172413793103,0.0344827586207,0.137931034483,0.051724137931,0.103448275862,0.0172413793103,,0.189655172414
6501.0,0.0014064697609,,0.0028129395218,0.0028129395218,0.0478199718706,0.0436005625879,0.0028129395218,,,0.0070323488045,0.0014064697609,0.0028129395218,0.0028129395218,0.0042194092827,0.0056258790436,,0.0210970464135,0.0084388185654,,0.0084388185654,,0.0028129395218,,0.0014064697609,0.0070323488045,,0.0028129395218,0.0042194092827,0.0042194092827,0.199718706048,0.0365682137834,0.123769338959,0.409282700422,0.0028129395218,0.014064697609,0.0042194092827,0.014064697609,0.0098452883263
6502.0,,,,0.0121951219512,0.0731707317073,,0.0121951219512,,,0.0121951219512,,,,0.0243902439024,,,0.231707317073,0.0121951219512,,,,,0.0121951219512,,0.0121951219512,0.0121951219512,,,0.0121951219512,0.0243902439024,0.0243902439024,0.158536585366,0.280487804878,,,,0.0365853658537,0.0487804878049
6503.0,,,0.0077519379845,,0.093023255814,,0.015503875969,0.015503875969,,0.0077519379845,0.015503875969,,,0.0077519379845,0.0077519379845,,0.0542635658915,,,0.0077519379845,0.0077519379845,0.015503875969,,,0.0077519379845,0.0077519379845,0.0077519379845,0.0077519379845,,0.0542635658915,0.0232558139535,0.077519379845,0.372093023256,,0.0852713178295,0.0232558139535,0.0697674418605,0.0077519379845
6504.0,,,0.0126050420168,,0.147058823529,0.00840336134454,,,,,,,,,,,0.00420168067227,0.00840336134454,,,0.00420168067227,,,,,,,0.00840336134454,0.0126050420168,0.0588235294118,0.0210084033613,0.210084033613,0.483193277311,0.00420168067227,0.00420168067227,,0.0126050420168,
6505.0,,,,,,,0.111111111111,,,,,,,,,,0.111111111111,0.222222222222,,,,,,,,,,,,,0.111111111111,0.111111111111,0.111111111111,,0.111111111111,,,0.111111111111
6506.0,,,,,0.171052631579,,,,,,,,,,,,0.0394736842105,0.0131578947368,,,,,,0.00657894736842,,,,,0.0263157894737,0.0131578947368,0.0657894736842,0.210526315789,0.421052631579,,0.0131578947368,0.00657894736842,0.0131578947368,
6507.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.25,,,
6508.0,,,,,0.272727272727,0.030303030303,,,,,,,,,,,,,,,,,,,,,,0.030303030303,,0.0909090909091,0.0606060606061,0.121212121212,0.363636363636,,,,0.030303030303,
6509.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,
6510.0,0.00235849056604,,0.00471698113208,,0.00707547169811,0.0283018867925,0.0117924528302,0.00235849056604,,0.00471698113208,0.00235849056604,0.00235849056604,0.00707547169811,0.00235849056604,0.00235849056604,,0.0353773584906,0.00707547169811,,,,,,0.00235849056604,0.00943396226415,0.186320754717,0.00707547169811,0.00943396226415,0.0165094339623,0.0377358490566,0.0212264150943,0.214622641509,0.320754716981,0.00471698113208,0.00707547169811,0.00707547169811,0.0306603773585,0.00471698113208
6511.0,,,,,,,,,,,,,,,,,0.666666666667,,,,,,,,,,,,,,,,,0.166666666667,,,,0.166666666667
6512.0,,,,,,,0.0952380952381,,,0.047619047619,,,,0.285714285714,,,,,,,,,,,,,,,0.047619047619,,,,0.190476190476,0.047619047619,0.190476190476,,0.0952380952381,
6513.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
6514.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,
6517.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,
6519.0,,,,,,0.166666666667,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,0.5,,,,0.166666666667,,,,
6520.0,,,0.015873015873,0.00396825396825,0.047619047619,0.0515873015873,0.0119047619048,0.00396825396825,,0.0119047619048,,0.00396825396825,0.00396825396825,0.0198412698413,,,0.0436507936508,0.00793650793651,,0.00396825396825,,,,0.00396825396825,0.00396825396825,0.0555555555556,0.00793650793651,0.0119047619048,0.00793650793651,0.0515873015873,0.0277777777778,0.202380952381,0.353174603175,,0.00793650793651,0.00396825396825,0.0277777777778,0.00396825396825
6521.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.125,,,,,0.125,,,,,,0.25
6522.0,,,,,,,0.214285714286,,,,,,0.0714285714286,,,,,0.0714285714286,,,,,,,,,,,,0.0714285714286,,0.285714285714,0.0714285714286,,,,,0.214285714286
6523.0,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,0.166666666667,0.166666666667,,,,0.5,
6525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
6527.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.25,,,,,
6529.0,,,,,,,0.166666666667,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,0.166666666667,,,,0.333333333333,0.166666666667
6530.0,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,0.444444444444,,,,0.111111111111,
6531.0,,,0.1,,0.0333333333333,,0.166666666667,,,,,,,,,,,0.1,,,,,,,,0.0333333333333,,,0.133333333333,,0.0666666666667,0.0666666666667,0.0666666666667,,0.0333333333333,0.0333333333333,,0.166666666667
6532.0,,,,,0.125,,0.0625,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,0.0625,,,,,0.6875
6533.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
6535.0,,,,,,0.142857142857,,,,,,,,,,,,0.142857142857,,,,,,,,,,,,0.428571428571,,0.142857142857,,,,,,0.142857142857
6536.0,,,0.0243902439024,,,0.0243902439024,0.0365853658537,,,0.0731707317073,0.0243902439024,,,,0.0121951219512,,0.0243902439024,0.0121951219512,,0.0121951219512,,,0.0243902439024,0.0243902439024,0.0365853658537,,,0.0365853658537,0.0243902439024,,,0.0121951219512,0.0731707317073,0.0365853658537,0.146341463415,0.0609756097561,0.0487804878049,0.231707317073
6537.0,,,,,,0.0384615384615,,,,,,,,,,,,,,,,,,,,,,,,0.153846153846,,0.269230769231,0.5,,,0.0384615384615,,
6538.0,,,,0.0714285714286,0.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,0.357142857143,0.0714285714286,0.142857142857,0.214285714286,,,,,
6540.0,,,,,0.111111111111,0.0740740740741,,,,0.037037037037,,,,,,,,,,,,,,,,,,,,0.222222222222,0.0740740740741,0.148148148148,0.333333333333,,,,,
6542.0,,,,,,0.333333333333,,,,,,,,,,,,0.166666666667,,,,,,,,,,,0.333333333333,,,,,,0.166666666667,,,
6543.0,,,0.0333333333333,,,0.0333333333333,0.15,,,0.0833333333333,,,,0.133333333333,,0.0166666666667,0.0333333333333,0.0833333333333,0.0166666666667,0.0166666666667,,,,,,,0.0333333333333,0.05,0.0333333333333,0.0166666666667,0.0333333333333,0.0333333333333,0.0833333333333,0.05,0.0333333333333,,0.0333333333333,
6544.0,,,,,,,0.125,,,0.0208333333333,,,,0.166666666667,,,,0.0833333333333,,,,,,,,0.0208333333333,,,0.0416666666667,,0.0208333333333,0.145833333333,0.104166666667,,0.145833333333,,0.0833333333333,0.0416666666667
6545.0,,,,,,,0.0526315789474,,,0.0526315789474,,,,,,,,0.421052631579,,,,,0.105263157895,,0.0526315789474,,,,,0.0526315789474,0.0526315789474,,0.0526315789474,0.105263157895,,,,0.0526315789474
6546.0,0.0379746835443,,0.0126582278481,,,0.0126582278481,0.139240506329,,,0.0506329113924,0.0126582278481,,,0.177215189873,,,,0.0253164556962,0.0126582278481,,,,,,,,0.0126582278481,,,,0.0379746835443,0.101265822785,0.126582278481,0.0126582278481,0.113924050633,0.0506329113924,0.0632911392405,
6548.0,,,,,,0.0288461538462,0.153846153846,,,0.0192307692308,,,,0.230769230769,,,0.0288461538462,0.0288461538462,,,,,0.00961538461538,,,0.0288461538462,,0.00961538461538,0.0288461538462,0.0192307692308,0.0192307692308,0.0769230769231,0.0769230769231,0.00961538461538,0.0865384615385,0.0769230769231,0.0192307692308,0.0480769230769
6550.0,,,,,,,0.181818181818,,,,,,,,,,0.0909090909091,0.181818181818,,,,,,,0.0909090909091,,,,0.0909090909091,,,0.181818181818,0.0909090909091,,,,0.0909090909091,
6552.0,,,,,0.217391304348,,,0.0782608695652,,,,,,,,,,,,,,,,,,,,0.00869565217391,0.00869565217391,0.0521739130435,,0.095652173913,0.530434782609,0.00869565217391,,,,
6555.0,,,,,0.0769230769231,,,,,,,,,,,,0.230769230769,,,,,,,,,,,,0.0769230769231,,,0.0769230769231,0.307692307692,,0.0769230769231,,,0.153846153846
6557.0,,,,,0.230769230769,,,,,,,,,,,,,,,,,,,,,,,,,0.153846153846,,,0.538461538462,,,,,0.0769230769231
6559.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
6560.0,,,,,,,0.0526315789474,,,,,,,,,,0.421052631579,,,,,,,,,,0.0526315789474,,0.105263157895,,,0.157894736842,0.0526315789474,,0.0526315789474,,,0.105263157895
6561.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,
6563.0,,,,0.0166666666667,0.0333333333333,0.05,0.1,,,0.0333333333333,,,,,0.0166666666667,,0.0333333333333,0.0166666666667,,,,,,,,,,,0.0333333333333,0.2,0.0333333333333,0.0833333333333,0.3,,,,0.05,
6564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,0.5,,,,,
6565.0,,,,,0.075,,,,,,,,0.025,,,,0.05,0.075,,,,,,,,,,,,0.3,,0.1,0.325,,,0.025,,0.025
6566.0,,,,,0.116279069767,,,,,0.0077519379845,,,,,,,,0.0077519379845,,,,,,,,,,,,0.286821705426,0.0077519379845,0.093023255814,0.441860465116,,0.015503875969,,0.0232558139535,
6567.0,,,,,,,,,,,,,,,,,,0.666666666667,,,,,,,,,,,,,,,,,,,,0.333333333333
6568.0,,,,,0.148148148148,,,0.00925925925926,,,,,,,,,,0.0185185185185,,,,,,,,,,,0.00925925925926,0.324074074074,,0.101851851852,0.37037037037,,,,0.0185185185185,
6569.0,,,,,0.133333333333,,,,,0.0666666666667,,,,,,,,,,,,,,,,0.0666666666667,,,,0.133333333333,,0.2,0.4,,,,,
6570.0,,,,,0.169014084507,,0.0140845070423,,,,,,,,,,0.056338028169,,,,,,,,,,,,,0.366197183099,,0.0281690140845,0.267605633803,,0.0140845070423,0.0422535211268,0.0281690140845,0.0140845070423
6571.0,,,,,,,0.363636363636,,,,,,,,,,0.545454545455,,,,,,,,,,,,,,,0.0909090909091,,,,,,
6572.0,,,,,0.102564102564,,,,,,,,,,,,0.025641025641,,,,,,,,,0.025641025641,,,,0.384615384615,0.025641025641,0.0512820512821,0.358974358974,,,0.025641025641,,
6573.0,,,0.00480769230769,,0.144230769231,0.00480769230769,,0.00480769230769,,,,,0.00480769230769,,0.00480769230769,,0.0432692307692,,,,0.00480769230769,,0.00480769230769,0.00480769230769,0.00480769230769,,,0.00480769230769,,0.211538461538,0.0240384615385,0.0673076923077,0.432692307692,,0.00480769230769,0.00480769230769,0.00480769230769,0.0144230769231
6574.0,,,,,,,0.25,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.5,,,,,
6575.0,,,,,0.214285714286,,,,,,,,,,,,0.0952380952381,,,,,,0.0238095238095,,0.0238095238095,,,,,0.214285714286,0.0238095238095,0.0952380952381,0.285714285714,,,0.0238095238095,,
6577.0,,,,,0.190476190476,,,,,0.0238095238095,,,,,,,,,,,,,,,,0.047619047619,,,,0.333333333333,0.0238095238095,0.0714285714286,0.309523809524,,,,,
6578.0,,,,,0.285714285714,,,,,,,,,,,,0.031746031746,,,,,,,,,,,,,0.396825396825,,,0.238095238095,,0.015873015873,,0.031746031746,
6580.0,,0.030303030303,,,0.181818181818,,,,,,,,,,,,0.030303030303,,,,,,,,0.0606060606061,,,,,0.121212121212,0.030303030303,0.0909090909091,0.454545454545,,,,,
6581.0,,,,,0.307692307692,,,,,,,,,,,,,,,,,,,,,,0.0769230769231,,,0.153846153846,,0.153846153846,0.230769230769,,,,0.0769230769231,
6582.0,,,,,0.133333333333,0.0222222222222,,,,0.0222222222222,,,,,,,,,,,,,,,,,,,,0.4,0.0222222222222,0.111111111111,0.266666666667,,,,0.0222222222222,
6584.0,,,,,0.216216216216,,,,,,,,0.027027027027,,,,0.0810810810811,,0.027027027027,,,,,,,,,,,0.324324324324,,0.0540540540541,0.27027027027,,,,,
6590.0,,,0.0384615384615,,0.0641025641026,0.0128205128205,0.025641025641,0.0769230769231,,0.0128205128205,0.0128205128205,,,0.0641025641026,,,0.0128205128205,,,,,,,,,,,,0.025641025641,,0.0897435897436,0.0897435897436,0.141025641026,0.0384615384615,0.0769230769231,,0.153846153846,0.0641025641026
6591.0,,,0.0277777777778,,,,0.0833333333333,,,,,,,0.138888888889,,,,0.138888888889,,,,,,,,,,0.0277777777778,0.0277777777778,,0.0277777777778,0.0277777777778,0.0555555555556,0.0555555555556,0.222222222222,,0.111111111111,0.0555555555556
6592.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,
6593.0,,,,,,,0.0704225352113,,,,,,,0.0281690140845,,,,0.239436619718,,,,,0.0422535211268,,,0.0140845070423,,,,,,0.056338028169,0.0140845070423,0.056338028169,0.225352112676,0.056338028169,0.0422535211268,0.154929577465
6595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,0.333333333333,0.333333333333
6597.0,,,,,,,0.75,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,
6598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
6600.0,,,0.0258064516129,,0.00322580645161,0.00645161290323,0.0870967741935,,,,0.00645161290323,0.0193548387097,,0.0161290322581,0.0129032258065,,0.222580645161,0.0161290322581,0.0129032258065,0.00322580645161,,,0.00645161290323,0.00322580645161,0.0129032258065,,0.00645161290323,0.00322580645161,0.0290322580645,0.0193548387097,0.00645161290323,0.0709677419355,0.161290322581,0.00645161290323,0.0903225806452,0.0483870967742,0.0774193548387,0.0258064516129
6601.0,,,,,,,0.230769230769,,,,,,,,,,0.0512820512821,0.025641025641,,,,,0.025641025641,,,0.025641025641,,,,0.358974358974,0.025641025641,0.128205128205,0.0512820512821,,,,0.0512820512821,0.025641025641
6602.0,,,0.00909090909091,,0.0181818181818,0.0181818181818,0.172727272727,,,,,0.00909090909091,0.00909090909091,0.00909090909091,,,0.209090909091,0.0181818181818,,,,,,,,0.00909090909091,,,0.00909090909091,0.00909090909091,,0.127272727273,0.163636363636,0.0363636363636,0.0363636363636,0.00909090909091,0.0545454545455,0.0727272727273
6603.0,,,,,,0.0645161290323,0.322580645161,,,,,,,,,,,0.0322580645161,0.0322580645161,0.0322580645161,,,,,,0.0322580645161,,,,,0.0322580645161,0.0967741935484,0.0967741935484,,0.0322580645161,0.0322580645161,0.0645161290323,0.129032258065
